,time,signal
386,0.386,515.0
387,0.387,514.0
388,0.388,515.0
389,0.389,513.0
390,0.39,515.0
391,0.391,512.0
392,0.392,514.0
393,0.393,516.0
394,0.394,517.0
395,0.395,514.0
396,0.396,516.0
397,0.397,514.0
398,0.398,513.0
399,0.399,511.0
400,0.4,512.0
401,0.401,512.0
402,0.402,512.0
403,0.403,511.0
404,0.404,514.0
405,0.405,512.0
406,0.406,514.0
407,0.407,513.0
408,0.408,512.0
409,0.409,515.0
410,0.41,513.0
411,0.411,514.0
412,0.412,514.0
413,0.413,514.0
414,0.414,516.0
415,0.415,514.0
416,0.416,512.0
417,0.417,514.0
418,0.418,511.0
419,0.419,512.0
420,0.42,513.0
421,0.421,512.0
422,0.422,512.0
423,0.423,510.0
424,0.424,512.0
425,0.425,513.0
426,0.426,514.0
427,0.427,511.0
428,0.428,513.0
429,0.429,515.0
430,0.43,513.0
431,0.431,515.0
432,0.432,516.0
433,0.433,516.0
434,0.434,515.0
435,0.435,513.0
436,0.436,515.0
437,0.437,516.0
438,0.438,516.0
439,0.439,515.0
440,0.44,512.0
441,0.441,514.0
442,0.442,512.0
443,0.443,511.0
444,0.444,510.0
445,0.445,511.0
446,0.446,514.0
447,0.447,511.0
448,0.448,512.0
449,0.449,514.0
450,0.45,513.0
451,0.451,511.0
452,0.452,513.0
453,0.453,513.0
454,0.454,514.0
455,0.455,512.0
456,0.456,514.0
457,0.457,516.0
458,0.458,514.0
459,0.459,513.0
460,0.46,513.0
461,0.461,511.0
462,0.462,511.0
463,0.463,511.0
464,0.464,515.0
465,0.465,514.0
466,0.466,512.0
467,0.467,514.0
468,0.468,512.0
469,0.469,515.0
470,0.47,513.0
471,0.471,512.0
472,0.472,513.0
473,0.473,514.0
474,0.474,515.0
475,0.475,513.0
476,0.476,513.0
477,0.477,513.0
478,0.478,513.0
479,0.479,515.0
480,0.48,514.0
481,0.481,514.0
482,0.482,515.0
483,0.483,511.0
484,0.484,514.0
485,0.485,513.0
486,0.486,513.0
487,0.487,511.0
488,0.488,512.0
489,0.489,512.0
490,0.49,512.0
491,0.491,512.0
492,0.492,513.0
493,0.493,512.0
494,0.494,513.0
495,0.495,514.0
496,0.496,514.0
497,0.497,513.0
498,0.498,514.0
499,0.499,512.0
500,0.5,513.0
501,0.501,512.0
502,0.502,516.0
503,0.503,516.0
504,0.504,515.0
505,0.505,513.0
506,0.506,515.0
507,0.507,513.0
508,0.508,514.0
509,0.509,514.0
510,0.51,514.0
511,0.511,515.0
512,0.512,514.0
513,0.513,513.0
514,0.514,512.0
515,0.515,514.0
516,0.516,513.0
517,0.517,513.0
518,0.518,512.0
519,0.519,514.0
520,0.52,513.0
521,0.521,515.0
522,0.522,512.0
523,0.523,512.0
524,0.524,512.0
525,0.525,512.0
526,0.526,512.0
527,0.527,511.0
528,0.528,511.0
529,0.529,513.0
530,0.53,513.0
531,0.531,513.0
532,0.532,513.0
533,0.533,514.0
534,0.534,513.0
535,0.535,515.0
536,0.536,513.0
537,0.537,513.0
538,0.538,512.0
539,0.539,515.0
540,0.54,512.0
541,0.541,512.0
542,0.542,513.0
543,0.543,513.0
544,0.544,513.0
545,0.545,512.0
546,0.546,513.0
547,0.547,512.0
548,0.548,512.0
549,0.549,514.0
550,0.55,512.0
551,0.551,512.0
552,0.552,513.0
553,0.553,514.0
554,0.554,513.0
555,0.555,513.0
556,0.556,516.0
557,0.557,515.0
558,0.558,515.0
559,0.559,517.0
560,0.56,515.0
561,0.561,514.0
562,0.562,512.0
563,0.563,512.0
564,0.564,512.0
565,0.565,511.0
566,0.566,510.0
567,0.567,514.0
568,0.568,513.0
569,0.569,513.0
570,0.57,514.0
571,0.571,515.0
572,0.572,513.0
573,0.573,515.0
574,0.574,515.0
575,0.575,514.0
576,0.576,515.0
577,0.577,515.0
578,0.578,512.0
579,0.579,513.0
580,0.58,514.0
581,0.581,512.0
582,0.582,512.0
583,0.583,512.0
584,0.584,510.0
585,0.585,514.0
586,0.586,513.0
587,0.587,511.0
588,0.588,512.0
589,0.589,513.0
590,0.59,515.0
591,0.591,513.0
592,0.592,514.0
593,0.593,516.0
594,0.594,515.0
595,0.595,513.0
596,0.596,515.0
597,0.597,515.0
598,0.598,516.0
599,0.599,514.0
600,0.6,514.0
601,0.601,511.0
602,0.602,512.0
603,0.603,512.0
604,0.604,513.0
605,0.605,512.0
606,0.606,512.0
607,0.607,512.0
608,0.608,511.0
609,0.609,512.0
610,0.61,513.0
611,0.611,514.0
612,0.612,511.0
613,0.613,513.0
614,0.614,513.0
615,0.615,514.0
616,0.616,515.0
617,0.617,517.0
618,0.618,518.0
619,0.619,514.0
620,0.62,514.0
621,0.621,513.0
622,0.622,513.0
623,0.623,513.0
624,0.624,512.0
625,0.625,512.0
626,0.626,511.0
627,0.627,511.0
628,0.628,513.0
629,0.629,512.0
630,0.63,512.0
631,0.631,512.0
632,0.632,514.0
633,0.633,510.0
634,0.634,512.0
635,0.635,515.0
636,0.636,514.0
637,0.637,513.0
638,0.638,514.0
639,0.639,513.0
640,0.64,515.0
641,0.641,515.0
642,0.642,513.0
643,0.643,513.0
644,0.644,514.0
645,0.645,514.0
646,0.646,513.0
647,0.647,513.0
648,0.648,515.0
649,0.649,513.0
650,0.65,514.0
651,0.651,514.0
652,0.652,514.0
653,0.653,513.0
654,0.654,513.0
655,0.655,513.0
656,0.656,515.0
657,0.657,515.0
658,0.658,513.0
659,0.659,512.0
660,0.66,513.0
661,0.661,515.0
662,0.662,514.0
663,0.663,513.0
664,0.664,513.0
665,0.665,513.0
666,0.666,514.0
667,0.667,512.0
668,0.668,510.0
669,0.669,512.0
670,0.67,513.0
671,0.671,513.0
672,0.672,515.0
673,0.673,514.0
674,0.674,515.0
675,0.675,515.0
676,0.676,517.0
677,0.677,513.0
678,0.678,515.0
679,0.679,513.0
680,0.68,514.0
681,0.681,512.0
682,0.682,515.0
683,0.683,512.0
684,0.684,512.0
685,0.685,512.0
686,0.686,511.0
687,0.687,512.0
688,0.688,513.0
689,0.689,513.0
690,0.69,513.0
691,0.691,512.0
692,0.692,512.0
693,0.693,513.0
694,0.694,516.0
695,0.695,514.0
696,0.696,512.0
697,0.697,512.0
698,0.698,515.0
699,0.699,513.0
700,0.7,515.0
701,0.701,513.0
702,0.702,513.0
703,0.703,514.0
704,0.704,514.0
705,0.705,513.0
706,0.706,510.0
707,0.707,511.0
708,0.708,511.0
709,0.709,512.0
710,0.71,512.0
711,0.711,514.0
712,0.712,513.0
713,0.713,515.0
714,0.714,515.0
715,0.715,515.0
716,0.716,515.0
717,0.717,513.0
718,0.718,513.0
719,0.719,513.0
720,0.72,516.0
721,0.721,512.0
722,0.722,512.0
723,0.723,511.0
724,0.724,510.0
725,0.725,510.0
726,0.726,510.0
727,0.727,511.0
728,0.728,514.0
729,0.729,515.0
730,0.73,512.0
731,0.731,513.0
732,0.732,513.0
733,0.733,515.0
734,0.734,518.0
735,0.735,515.0
736,0.736,515.0
737,0.737,517.0
738,0.738,514.0
739,0.739,514.0
740,0.74,515.0
741,0.741,515.0
742,0.742,515.0
743,0.743,515.0
744,0.744,513.0
745,0.745,513.0
746,0.746,513.0
747,0.747,511.0
748,0.748,512.0
749,0.749,511.0
750,0.75,510.0
751,0.751,512.0
752,0.752,513.0
753,0.753,512.0
754,0.754,512.0
755,0.755,514.0
756,0.756,513.0
757,0.757,513.0
758,0.758,514.0
759,0.759,514.0
760,0.76,513.0
761,0.761,514.0
762,0.762,512.0
763,0.763,513.0
764,0.764,511.0
765,0.765,513.0
766,0.766,512.0
767,0.767,513.0
768,0.768,515.0
769,0.769,515.0
770,0.77,515.0
771,0.771,514.0
772,0.772,515.0
773,0.773,513.0
774,0.774,513.0
775,0.775,513.0
776,0.776,514.0
777,0.777,515.0
778,0.778,514.0
779,0.779,513.0
780,0.78,512.0
781,0.781,513.0
782,0.782,514.0
783,0.783,511.0
784,0.784,509.0
785,0.785,513.0
786,0.786,512.0
787,0.787,511.0
788,0.788,513.0
789,0.789,513.0
790,0.79,513.0
791,0.791,513.0
792,0.792,514.0
793,0.793,516.0
794,0.794,514.0
795,0.795,513.0
796,0.796,514.0
797,0.797,513.0
798,0.798,516.0
799,0.799,514.0
800,0.8,515.0
801,0.801,515.0
802,0.802,515.0
803,0.803,514.0
804,0.804,511.0
805,0.805,514.0
806,0.806,513.0
807,0.807,511.0
808,0.808,513.0
809,0.809,514.0
810,0.81,512.0
811,0.811,512.0
812,0.812,516.0
813,0.813,513.0
814,0.814,515.0
815,0.815,515.0
816,0.816,513.0
817,0.817,513.0
818,0.818,512.0
819,0.819,512.0
820,0.82,513.0
821,0.821,514.0
822,0.822,515.0
823,0.823,514.0
824,0.824,514.0
825,0.825,514.0
826,0.826,511.0
827,0.827,512.0
828,0.828,512.0
829,0.829,511.0
830,0.83,513.0
831,0.831,512.0
832,0.832,513.0
833,0.833,514.0
834,0.834,516.0
835,0.835,514.0
836,0.836,514.0
837,0.837,515.0
838,0.838,515.0
839,0.839,512.0
840,0.84,513.0
841,0.841,514.0
842,0.842,515.0
843,0.843,510.0
844,0.844,510.0
845,0.845,510.0
846,0.846,511.0
847,0.847,512.0
848,0.848,512.0
849,0.849,513.0
850,0.85,512.0
851,0.851,513.0
852,0.852,515.0
853,0.853,515.0
854,0.854,517.0
855,0.855,513.0
856,0.856,517.0
857,0.857,517.0
858,0.858,517.0
859,0.859,515.0
860,0.86,516.0
861,0.861,514.0
862,0.862,513.0
863,0.863,514.0
864,0.864,511.0
865,0.865,512.0
866,0.866,513.0
867,0.867,512.0
868,0.868,508.0
869,0.869,509.0
870,0.87,512.0
871,0.871,512.0
872,0.872,513.0
873,0.873,513.0
874,0.874,513.0
875,0.875,516.0
876,0.876,515.0
877,0.877,514.0
878,0.878,511.0
879,0.879,514.0
880,0.88,513.0
881,0.881,514.0
882,0.882,513.0
883,0.883,513.0
884,0.884,514.0
885,0.885,513.0
886,0.886,513.0
887,0.887,513.0
888,0.888,515.0
889,0.889,515.0
890,0.89,512.0
891,0.891,513.0
892,0.892,514.0
893,0.893,511.0
894,0.894,513.0
895,0.895,515.0
896,0.896,514.0
897,0.897,513.0
898,0.898,513.0
899,0.899,513.0
900,0.9,515.0
901,0.901,512.0
902,0.902,513.0
903,0.903,514.0
904,0.904,513.0
905,0.905,514.0
906,0.906,514.0
907,0.907,511.0
908,0.908,512.0
909,0.909,513.0
910,0.91,514.0
911,0.911,513.0
912,0.912,513.0
913,0.913,515.0
914,0.914,514.0
915,0.915,516.0
916,0.916,513.0
917,0.917,512.0
918,0.918,514.0
919,0.919,512.0
920,0.92,513.0
921,0.921,515.0
922,0.922,512.0
923,0.923,513.0
924,0.924,513.0
925,0.925,513.0
926,0.926,511.0
927,0.927,512.0
928,0.928,512.0
929,0.929,514.0
930,0.93,513.0
931,0.931,512.0
932,0.932,515.0
933,0.933,511.0
934,0.934,515.0
935,0.935,516.0
936,0.936,514.0
937,0.937,514.0
938,0.938,513.0
939,0.939,514.0
940,0.94,514.0
941,0.941,514.0
942,0.942,512.0
943,0.943,512.0
944,0.944,514.0
945,0.945,513.0
946,0.946,513.0
947,0.947,512.0
948,0.948,512.0
949,0.949,513.0
950,0.95,513.0
951,0.951,512.0
952,0.952,514.0
953,0.953,514.0
954,0.954,514.0
955,0.955,515.0
956,0.956,515.0
957,0.957,513.0
958,0.958,513.0
959,0.959,514.0
960,0.96,514.0
961,0.961,514.0
962,0.962,513.0
963,0.963,511.0
964,0.964,513.0
965,0.965,511.0
966,0.966,512.0
967,0.967,512.0
968,0.968,514.0
969,0.969,513.0
970,0.97,512.0
971,0.971,512.0
972,0.972,512.0
973,0.973,513.0
974,0.974,514.0
975,0.975,515.0
976,0.976,513.0
977,0.977,513.0
978,0.978,511.0
979,0.979,509.0
980,0.98,512.0
981,0.981,513.0
982,0.982,515.0
983,0.983,513.0
984,0.984,514.0
985,0.985,512.0
986,0.986,514.0
987,0.987,516.0
988,0.988,516.0
989,0.989,514.0
990,0.99,515.0
991,0.991,513.0
992,0.992,515.0
993,0.993,517.0
994,0.994,515.0
995,0.995,514.0
996,0.996,518.0
997,0.997,515.0
998,0.998,514.0
999,0.999,512.0
1000,1.0,513.0
1001,1.001,514.0
1002,1.002,512.0
1003,1.003,513.0
1004,1.004,513.0
1005,1.005,513.0
1006,1.006,512.0
1007,1.007,510.0
1008,1.008,510.0
1009,1.009,512.0
1010,1.01,513.0
1011,1.011,513.0
1012,1.012,513.0
1013,1.013,511.0
1014,1.014,514.0
1015,1.015,515.0
1016,1.016,514.0
1017,1.017,514.0
1018,1.018,516.0
1019,1.019,514.0
1020,1.02,514.0
1021,1.021,514.0
1022,1.022,514.0
1023,1.023,511.0
1024,1.024,513.0
1025,1.025,510.0
1026,1.026,513.0
1027,1.027,512.0
1028,1.028,510.0
1029,1.029,512.0
1030,1.03,514.0
1031,1.031,513.0
1032,1.032,514.0
1033,1.033,513.0
1034,1.034,515.0
1035,1.035,513.0
1036,1.036,513.0
1037,1.037,515.0
1038,1.038,514.0
1039,1.039,512.0
1040,1.04,513.0
1041,1.041,514.0
1042,1.042,512.0
1043,1.043,514.0
1044,1.044,511.0
1045,1.045,513.0
1046,1.046,513.0
1047,1.047,513.0
1048,1.048,512.0
1049,1.049,514.0
1050,1.05,512.0
1051,1.051,511.0
1052,1.052,513.0
1053,1.053,513.0
1054,1.054,513.0
1055,1.055,514.0
1056,1.056,515.0
1057,1.057,514.0
1058,1.058,512.0
1059,1.059,513.0
1060,1.06,515.0
1061,1.061,513.0
1062,1.062,513.0
1063,1.063,512.0
1064,1.064,515.0
1065,1.065,514.0
1066,1.066,514.0
1067,1.067,515.0
1068,1.068,513.0
1069,1.069,514.0
1070,1.07,513.0
1071,1.071,513.0
1072,1.072,514.0
1073,1.073,514.0
1074,1.074,514.0
1075,1.075,512.0
1076,1.076,515.0
1077,1.077,515.0
1078,1.078,514.0
1079,1.079,513.0
1080,1.08,513.0
1081,1.081,513.0
1082,1.082,513.0
1083,1.083,511.0
1084,1.084,512.0
1085,1.085,510.0
1086,1.086,509.0
1087,1.087,511.0
1088,1.088,513.0
1089,1.089,511.0
1090,1.09,512.0
1091,1.091,512.0
1092,1.092,515.0
1093,1.093,513.0
1094,1.094,515.0
1095,1.095,513.0
1096,1.096,512.0
1097,1.097,515.0
1098,1.098,516.0
1099,1.099,515.0
1100,1.1,515.0
1101,1.101,514.0
1102,1.102,514.0
1103,1.103,514.0
1104,1.104,515.0
1105,1.105,511.0
1106,1.106,512.0
1107,1.107,513.0
1108,1.108,510.0
1109,1.109,509.0
1110,1.11,512.0
1111,1.111,512.0
1112,1.112,513.0
1113,1.113,515.0
1114,1.114,513.0
1115,1.115,515.0
1116,1.116,515.0
1117,1.117,516.0
1118,1.118,514.0
1119,1.119,514.0
1120,1.12,515.0
1121,1.121,516.0
1122,1.122,513.0
1123,1.123,516.0
1124,1.124,517.0
1125,1.125,515.0
1126,1.126,515.0
1127,1.127,513.0
1128,1.128,514.0
1129,1.129,514.0
1130,1.13,514.0
1131,1.131,512.0
1132,1.132,513.0
1133,1.133,512.0
1134,1.134,514.0
1135,1.135,513.0
1136,1.136,514.0
1137,1.137,510.0
1138,1.138,511.0
1139,1.139,513.0
1140,1.14,513.0
1141,1.141,514.0
1142,1.142,513.0
1143,1.143,513.0
1144,1.144,515.0
1145,1.145,514.0
1146,1.146,511.0
1147,1.147,513.0
1148,1.148,512.0
1149,1.149,512.0
1150,1.15,513.0
1151,1.151,514.0
1152,1.152,513.0
1153,1.153,512.0
1154,1.154,513.0
1155,1.155,512.0
1156,1.156,515.0
1157,1.157,514.0
1158,1.158,515.0
1159,1.159,515.0
1160,1.16,513.0
1161,1.161,516.0
1162,1.162,513.0
1163,1.163,511.0
1164,1.164,512.0
1165,1.165,513.0
1166,1.166,511.0
1167,1.167,512.0
1168,1.168,515.0
1169,1.169,514.0
1170,1.17,513.0
1171,1.171,514.0
1172,1.172,513.0
1173,1.173,514.0
1174,1.174,514.0
1175,1.175,513.0
1176,1.176,513.0
1177,1.177,511.0
1178,1.178,514.0
1179,1.179,511.0
1180,1.18,514.0
1181,1.181,513.0
1182,1.182,515.0
1183,1.183,513.0
1184,1.184,515.0
1185,1.185,514.0
1186,1.186,511.0
1187,1.187,513.0
1188,1.188,513.0
1189,1.189,513.0
1190,1.19,512.0
1191,1.191,513.0
1192,1.192,512.0
1193,1.193,517.0
1194,1.194,515.0
1195,1.195,514.0
1196,1.196,512.0
1197,1.197,515.0
1198,1.198,515.0
1199,1.199,515.0
1200,1.2,516.0
1201,1.201,515.0
1202,1.202,512.0
1203,1.203,513.0
1204,1.204,514.0
1205,1.205,512.0
1206,1.206,511.0
1207,1.207,511.0
1208,1.208,510.0
1209,1.209,513.0
1210,1.21,513.0
1211,1.211,515.0
1212,1.212,514.0
1213,1.213,515.0
1214,1.214,516.0
1215,1.215,515.0
1216,1.216,515.0
1217,1.217,515.0
1218,1.218,513.0
1219,1.219,514.0
1220,1.22,513.0
1221,1.221,513.0
1222,1.222,514.0
1223,1.223,514.0
1224,1.224,514.0
1225,1.225,513.0
1226,1.226,513.0
1227,1.227,514.0
1228,1.228,511.0
1229,1.229,512.0
1230,1.23,514.0
1231,1.231,510.0
1232,1.232,510.0
1233,1.233,511.0
1234,1.234,510.0
1235,1.235,514.0
1236,1.236,515.0
1237,1.237,512.0
1238,1.238,515.0
1239,1.239,511.0
1240,1.24,515.0
1241,1.241,511.0
1242,1.242,513.0
1243,1.243,513.0
1244,1.244,513.0
1245,1.245,515.0
1246,1.246,515.0
1247,1.247,513.0
1248,1.248,515.0
1249,1.249,512.0
1250,1.25,515.0
1251,1.251,512.0
1252,1.252,515.0
1253,1.253,513.0
1254,1.254,515.0
1255,1.255,513.0
1256,1.256,515.0
1257,1.257,514.0
1258,1.258,513.0
1259,1.259,513.0
1260,1.26,513.0
1261,1.261,513.0
1262,1.262,512.0
1263,1.263,511.0
1264,1.264,511.0
1265,1.265,512.0
1266,1.266,513.0
1267,1.267,512.0
1268,1.268,512.0
1269,1.269,511.0
1270,1.27,513.0
1271,1.271,512.0
1272,1.272,512.0
1273,1.273,519.0
1274,1.274,515.0
1275,1.275,516.0
1276,1.276,519.0
1277,1.277,515.0
1278,1.278,516.0
1279,1.279,513.0
1280,1.28,512.0
1281,1.281,513.0
1282,1.282,516.0
1283,1.283,513.0
1284,1.284,511.0
1285,1.285,508.0
1286,1.286,510.0
1287,1.287,510.0
1288,1.288,514.0
1289,1.289,513.0
1290,1.29,513.0
1291,1.291,512.0
1292,1.292,513.0
1293,1.293,515.0
1294,1.294,515.0
1295,1.295,517.0
1296,1.296,516.0
1297,1.297,514.0
1298,1.298,514.0
1299,1.299,513.0
1300,1.3,516.0
1301,1.301,514.0
1302,1.302,512.0
1303,1.303,511.0
1304,1.304,512.0
1305,1.305,509.0
1306,1.306,512.0
1307,1.307,512.0
1308,1.308,512.0
1309,1.309,512.0
1310,1.31,511.0
1311,1.311,513.0
1312,1.312,510.0
1313,1.313,512.0
1314,1.314,512.0
1315,1.315,512.0
1316,1.316,512.0
1317,1.317,513.0
1318,1.318,513.0
1319,1.319,514.0
1320,1.32,516.0
1321,1.321,513.0
1322,1.322,513.0
1323,1.323,513.0
1324,1.324,513.0
1325,1.325,511.0
1326,1.326,512.0
1327,1.327,515.0
1328,1.328,514.0
1329,1.329,514.0
1330,1.33,515.0
1331,1.331,515.0
1332,1.332,514.0
1333,1.333,515.0
1334,1.334,518.0
1335,1.335,517.0
1336,1.336,515.0
1337,1.337,515.0
1338,1.338,515.0
1339,1.339,511.0
1340,1.34,511.0
1341,1.341,512.0
1342,1.342,509.0
1343,1.343,511.0
1344,1.344,511.0
1345,1.345,510.0
1346,1.346,512.0
1347,1.347,512.0
1348,1.348,512.0
1349,1.349,513.0
1350,1.35,513.0
1351,1.351,515.0
1352,1.352,514.0
1353,1.353,516.0
1354,1.354,517.0
1355,1.355,519.0
1356,1.356,516.0
1357,1.357,516.0
1358,1.358,519.0
1359,1.359,516.0
1360,1.36,513.0
1361,1.361,514.0
1362,1.362,513.0
1363,1.363,512.0
1364,1.364,514.0
1365,1.365,513.0
1366,1.366,511.0
1367,1.367,507.0
1368,1.368,508.0
1369,1.369,511.0
1370,1.37,509.0
1371,1.371,507.0
1372,1.372,510.0
1373,1.373,509.0
1374,1.374,515.0
1375,1.375,513.0
1376,1.376,512.0
1377,1.377,515.0
1378,1.378,515.0
1379,1.379,516.0
1380,1.38,517.0
1381,1.381,518.0
1382,1.382,518.0
1383,1.383,513.0
1384,1.384,509.0
1385,1.385,510.0
1386,1.386,513.0
1387,1.387,512.0
1388,1.388,511.0
1389,1.389,510.0
1390,1.39,507.0
1391,1.391,508.0
1392,1.392,506.0
1393,1.393,508.0
1394,1.394,510.0
1395,1.395,511.0
1396,1.396,508.0
1397,1.397,507.0
1398,1.398,511.0
1399,1.399,516.0
1400,1.4,520.0
1401,1.401,522.0
1402,1.402,524.0
1403,1.403,524.0
1404,1.404,523.0
1405,1.405,523.0
1406,1.406,522.0
1407,1.407,519.0
1408,1.408,518.0
1409,1.409,517.0
1410,1.41,515.0
1411,1.411,515.0
1412,1.412,510.0
1413,1.413,507.0
1414,1.414,507.0
1415,1.415,507.0
1416,1.416,507.0
1417,1.417,509.0
1418,1.418,509.0
1419,1.419,511.0
1420,1.42,510.0
1421,1.421,511.0
1422,1.422,512.0
1423,1.423,512.0
1424,1.424,512.0
1425,1.425,516.0
1426,1.426,517.0
1427,1.427,517.0
1428,1.428,516.0
1429,1.429,518.0
1430,1.43,520.0
1431,1.431,519.0
1432,1.432,519.0
1433,1.433,515.0
1434,1.434,516.0
1435,1.435,513.0
1436,1.436,512.0
1437,1.437,511.0
1438,1.438,509.0
1439,1.439,510.0
1440,1.44,510.0
1441,1.441,512.0
1442,1.442,511.0
1443,1.443,510.0
1444,1.444,511.0
1445,1.445,510.0
1446,1.446,512.0
1447,1.447,512.0
1448,1.448,512.0
1449,1.449,512.0
1450,1.45,514.0
1451,1.451,515.0
1452,1.452,519.0
1453,1.453,519.0
1454,1.454,518.0
1455,1.455,516.0
1456,1.456,514.0
1457,1.457,513.0
1458,1.458,515.0
1459,1.459,514.0
1460,1.46,516.0
1461,1.461,516.0
1462,1.462,515.0
1463,1.463,515.0
1464,1.464,515.0
1465,1.465,511.0
1466,1.466,508.0
1467,1.467,508.0
1468,1.468,509.0
1469,1.469,510.0
1470,1.47,511.0
1471,1.471,511.0
1472,1.472,513.0
1473,1.473,516.0
1474,1.474,516.0
1475,1.475,516.0
1476,1.476,517.0
1477,1.477,517.0
1478,1.478,513.0
1479,1.479,517.0
1480,1.48,519.0
1481,1.481,518.0
1482,1.482,516.0
1483,1.483,516.0
1484,1.484,515.0
1485,1.485,513.0
1486,1.486,514.0
1487,1.487,513.0
1488,1.488,513.0
1489,1.489,515.0
1490,1.49,514.0
1491,1.491,510.0
1492,1.492,503.0
1493,1.493,499.0
1494,1.494,502.0
1495,1.495,507.0
1496,1.496,511.0
1497,1.497,511.0
1498,1.498,506.0
1499,1.499,507.0
1500,1.5,507.0
1501,1.501,509.0
1502,1.502,510.0
1503,1.503,512.0
1504,1.504,517.0
1505,1.505,518.0
1506,1.506,514.0
1507,1.507,513.0
1508,1.508,517.0
1509,1.509,519.0
1510,1.51,526.0
1511,1.511,526.0
1512,1.512,526.0
1513,1.513,524.0
1514,1.514,519.0
1515,1.515,520.0
1516,1.516,519.0
1517,1.517,511.0
1518,1.518,509.0
1519,1.519,508.0
1520,1.52,511.0
1521,1.521,511.0
1522,1.522,507.0
1523,1.523,499.0
1524,1.524,500.0
1525,1.525,504.0
1526,1.526,505.0
1527,1.527,506.0
1528,1.528,508.0
1529,1.529,514.0
1530,1.53,515.0
1531,1.531,516.0
1532,1.532,520.0
1533,1.533,521.0
1534,1.534,523.0
1535,1.535,520.0
1536,1.536,523.0
1537,1.537,524.0
1538,1.538,523.0
1539,1.539,519.0
1540,1.54,518.0
1541,1.541,516.0
1542,1.542,513.0
1543,1.543,507.0
1544,1.544,503.0
1545,1.545,499.0
1546,1.546,501.0
1547,1.547,502.0
1548,1.548,504.0
1549,1.549,507.0
1550,1.55,508.0
1551,1.551,506.0
1552,1.552,508.0
1553,1.553,511.0
1554,1.554,515.0
1555,1.555,513.0
1556,1.556,518.0
1557,1.557,519.0
1558,1.558,524.0
1559,1.559,523.0
1560,1.56,523.0
1561,1.561,516.0
1562,1.562,511.0
1563,1.563,510.0
1564,1.564,510.0
1565,1.565,508.0
1566,1.566,506.0
1567,1.567,507.0
1568,1.568,510.0
1569,1.569,510.0
1570,1.57,514.0
1571,1.571,514.0
1572,1.572,513.0
1573,1.573,515.0
1574,1.574,518.0
1575,1.575,515.0
1576,1.576,509.0
1577,1.577,501.0
1578,1.578,498.0
1579,1.579,496.0
1580,1.58,502.0
1581,1.581,508.0
1582,1.582,513.0
1583,1.583,513.0
1584,1.584,517.0
1585,1.585,520.0
1586,1.586,528.0
1587,1.587,531.0
1588,1.588,536.0
1589,1.589,538.0
1590,1.59,538.0
1591,1.591,537.0
1592,1.592,538.0
1593,1.593,532.0
1594,1.594,522.0
1595,1.595,519.0
1596,1.596,516.0
1597,1.597,508.0
1598,1.598,506.0
1599,1.599,506.0
1600,1.6,504.0
1601,1.601,500.0
1602,1.602,498.0
1603,1.603,496.0
1604,1.604,498.0
1605,1.605,497.0
1606,1.606,502.0
1607,1.607,500.0
1608,1.608,504.0
1609,1.609,507.0
1610,1.61,511.0
1611,1.611,517.0
1612,1.612,522.0
1613,1.613,528.0
1614,1.614,530.0
1615,1.615,521.0
1616,1.616,520.0
1617,1.617,518.0
1618,1.618,514.0
1619,1.619,507.0
1620,1.62,504.0
1621,1.621,502.0
1622,1.622,504.0
1623,1.623,505.0
1624,1.624,512.0
1625,1.625,513.0
1626,1.626,513.0
1627,1.627,516.0
1628,1.628,520.0
1629,1.629,520.0
1630,1.63,516.0
1631,1.631,513.0
1632,1.632,512.0
1633,1.633,519.0
1634,1.634,520.0
1635,1.635,514.0
1636,1.636,507.0
1637,1.637,504.0
1638,1.638,508.0
1639,1.639,514.0
1640,1.64,519.0
1641,1.641,519.0
1642,1.642,516.0
1643,1.643,513.0
1644,1.644,516.0
1645,1.645,516.0
1646,1.646,521.0
1647,1.647,515.0
1648,1.648,511.0
1649,1.649,514.0
1650,1.65,512.0
1651,1.651,510.0
1652,1.652,511.0
1653,1.653,511.0
1654,1.654,508.0
1655,1.655,508.0
1656,1.656,507.0
1657,1.657,505.0
1658,1.658,504.0
1659,1.659,508.0
1660,1.66,511.0
1661,1.661,517.0
1662,1.662,519.0
1663,1.663,516.0
1664,1.664,515.0
1665,1.665,516.0
1666,1.666,513.0
1667,1.667,514.0
1668,1.668,522.0
1669,1.669,517.0
1670,1.67,514.0
1671,1.671,517.0
1672,1.672,524.0
1673,1.673,524.0
1674,1.674,516.0
1675,1.675,504.0
1676,1.676,497.0
1677,1.677,494.0
1678,1.678,494.0
1679,1.679,495.0
1680,1.68,494.0
1681,1.681,502.0
1682,1.682,512.0
1683,1.683,516.0
1684,1.684,514.0
1685,1.685,515.0
1686,1.686,526.0
1687,1.687,530.0
1688,1.688,536.0
1689,1.689,544.0
1690,1.69,550.0
1691,1.691,547.0
1692,1.692,543.0
1693,1.693,538.0
1694,1.694,535.0
1695,1.695,528.0
1696,1.696,521.0
1697,1.697,512.0
1698,1.698,506.0
1699,1.699,502.0
1700,1.7,497.0
1701,1.701,496.0
1702,1.702,500.0
1703,1.703,506.0
1704,1.704,508.0
1705,1.705,506.0
1706,1.706,499.0
1707,1.707,498.0
1708,1.708,499.0
1709,1.709,499.0
1710,1.71,500.0
1711,1.711,504.0
1712,1.712,504.0
1713,1.713,503.0
